280.008	1.3267E+13
280.018	1.33957E+13
280.028	1.34835E+13
280.038	1.35052E+13
280.048	1.34257E+13
280.058	1.32807E+13
280.068	1.31642E+13
280.078	1.31466E+13
280.088	1.32172E+13
280.098	1.33262E+13
280.108	1.34556E+13
280.118	1.36043E+13
280.128	1.37446E+13
280.138	1.38341E+13
280.148	1.38709E+13
280.158	1.38833E+13
280.168	1.38951E+13
280.178	1.39091E+13
280.188	1.39241E+13
280.198	1.39572E+13
280.208	1.40174E+13
280.217	1.40802E+13
280.227	1.4148E+13
280.237	1.42336E+13
280.247	1.43705E+13
280.257	1.45643E+13
280.267	1.4768E+13
280.277	1.49098E+13
280.287	1.49477E+13
280.297	1.49029E+13
280.307	1.48439E+13
280.317	1.48372E+13
280.327	1.49178E+13
280.337	1.5063E+13
280.347	1.52238E+13
280.357	1.53788E+13
280.367	1.55366E+13
280.377	1.56963E+13
280.387	1.58324E+13
280.397	1.59115E+13
280.407	1.59095E+13
280.417	1.58639E+13
280.427	1.58563E+13
280.437	1.59724E+13
280.447	1.62156E+13
280.457	1.65056E+13
280.467	1.67165E+13
280.477	1.67834E+13
280.487	1.6742E+13
280.497	1.668E+13
280.507	1.66773E+13
280.517	1.67641E+13
280.527	1.69103E+13
280.537	1.70614E+13
280.547	1.71825E+13
280.557	1.72941E+13
280.567	1.74197E+13
280.577	1.75477E+13
280.587	1.76327E+13
280.597	1.76606E+13
280.607	1.76811E+13
280.617	1.77629E+13
280.627	1.79277E+13
280.637	1.81254E+13
280.647	1.82987E+13
280.657	1.83961E+13
280.667	1.83977E+13
280.677	1.83325E+13
280.687	1.83059E+13
280.697	1.83994E+13
280.707	1.86328E+13
280.717	1.8928E+13
280.727	1.91834E+13
280.737	1.9362E+13
280.747	1.94828E+13
280.757	1.95533E+13
280.767	1.95757E+13
280.777	1.95765E+13
280.787	1.95961E+13
280.797	1.96616E+13
280.807	1.97951E+13
280.817	1.9997E+13
280.827	2.02632E+13
280.837	2.05675E+13
280.847	2.08353E+13
280.857	2.09969E+13
280.867	2.10529E+13
280.877	2.10744E+13
280.887	2.1144E+13
280.897	2.1308E+13
280.907	2.15181E+13
280.917	2.17055E+13
280.927	2.1857E+13
280.937	2.20191E+13
280.947	2.22193E+13
280.957	2.24713E+13
280.967	2.2749E+13
280.977	2.30074E+13
280.987	2.32164E+13
280.997	2.33644E+13
281.007	2.34818E+13
281.017	2.3648E+13
281.027	2.3904E+13
281.037	2.41845E+13
281.047	2.43899E+13
281.057	2.4507E+13
281.067	2.46221E+13
281.077	2.48331E+13
281.087	2.51444E+13
281.097	2.54713E+13
281.107	2.57518E+13
281.117	2.59921E+13
281.127	2.62257E+13
281.137	2.64707E+13
281.147	2.67124E+13
281.157	2.6892E+13
281.167	2.69667E+13
281.177	2.69728E+13
281.187	2.70301E+13
281.197	2.72531E+13
281.207	2.76618E+13
281.217	2.81458E+13
281.227	2.85479E+13
281.237	2.87744E+13
281.247	2.8848E+13
281.257	2.88827E+13
281.267	2.89871E+13
281.277	2.91638E+13
281.287	2.93165E+13
281.297	2.93785E+13
281.307	2.94179E+13
281.317	2.95735E+13
281.327	2.98856E+13
281.337	3.02415E+13
281.347	3.04968E+13
281.357	3.0614E+13
281.367	3.06636E+13
281.377	3.07388E+13
281.387	3.0897E+13
281.397	3.11487E+13
281.407	3.14353E+13
281.417	3.16271E+13
281.427	3.16278E+13
281.437	3.15115E+13
281.447	3.1484E+13
281.457	3.16831E+13
281.467	3.20464E+13
281.477	3.24141E+13
281.487	3.27156E+13
281.497	3.29857E+13
281.507	3.32221E+13
281.517	3.33469E+13
281.527	3.33305E+13
281.537	3.32635E+13
281.547	3.3271E+13
281.557	3.33969E+13
281.567	3.36113E+13
281.577	3.39098E+13
281.587	3.43213E+13
281.597	3.47938E+13
281.607	3.51819E+13
281.617	3.53885E+13
281.627	3.54407E+13
281.637	3.54271E+13
281.647	3.54274E+13
281.657	3.54999E+13
281.667	3.56928E+13
281.677	3.60212E+13
281.687	3.64016E+13
281.697	3.66845E+13
281.707	3.68183E+13
281.717	3.69013E+13
281.727	3.70416E+13
281.737	3.72459E+13
281.747	3.74552E+13
281.757	3.76284E+13
281.767	3.77752E+13
281.777	3.79298E+13
281.787	3.81259E+13
281.797	3.83899E+13
281.807	3.86799E+13
281.817	3.88468E+13
281.827	3.87841E+13
281.837	3.86127E+13
281.847	3.85953E+13
281.857	3.88595E+13
281.867	3.92948E+13
281.877	3.97193E+13
281.887	4.00471E+13
281.897	4.02619E+13
281.907	4.03298E+13
281.917	4.02398E+13
281.927	4.00862E+13
281.937	4.00116E+13
281.947	4.00788E+13
281.957	4.02646E+13
281.967	4.05563E+13
281.977	4.09663E+13
281.987	4.14341E+13
281.997	4.1789E+13
282.007	4.18859E+13
282.017	4.17712E+13
282.027	4.16516E+13
282.037	4.16871E+13
282.047	4.18566E+13
282.057	4.2039E+13
282.067	4.21864E+13
282.077	4.23787E+13
282.087	4.2692E+13
282.097	4.30435E+13
282.107	4.32299E+13
282.117	4.31496E+13
282.127	4.29581E+13
282.137	4.29374E+13
282.147	4.32106E+13
282.157	4.36542E+13
282.167	4.40832E+13
282.177	4.44026E+13
282.187	4.456E+13
282.197	4.45125E+13
282.207	4.43412E+13
282.217	4.42723E+13
282.227	4.44375E+13
282.237	4.46817E+13
282.247	4.47686E+13
282.257	4.47408E+13
282.267	4.48965E+13
282.277	4.53737E+13
282.287	4.59136E+13
282.297	4.61355E+13
282.307	4.59573E+13
282.317	4.56371E+13
282.327	4.5471E+13
282.337	4.55695E+13
282.347	4.58816E+13
282.357	4.62884E+13
282.367	4.66353E+13
282.377	4.67887E+13
282.387	4.67752E+13
282.397	4.68037E+13
282.407	4.70344E+13
282.417	4.73657E+13
282.427	4.75392E+13
282.437	4.74349E+13
282.447	4.72229E+13
282.457	4.72019E+13
282.467	4.75048E+13
282.477	4.80187E+13
282.487	4.85448E+13
282.497	4.89201E+13
282.507	4.90456E+13
282.517	4.89394E+13
282.527	4.87422E+13
282.537	4.86132E+13
282.547	4.86283E+13
282.557	4.8763E+13
282.567	4.89686E+13
282.577	4.92623E+13
282.587	4.96655E+13
282.597	5.00753E+13
282.607	5.03319E+13
282.617	5.03831E+13
282.627	5.02722E+13
282.637	5.00432E+13
282.647	4.97626E+13
282.657	4.95814E+13
282.667	4.9691E+13
282.677	5.01541E+13
282.687	5.07717E+13
282.697	5.12078E+13
282.707	5.12725E+13
282.717	5.10144E+13
282.727	5.05953E+13
282.737	5.01856E+13
282.747	4.99385E+13
282.757	4.99607E+13
282.767	5.02487E+13
282.777	5.06404E+13
282.787	5.09201E+13
282.797	5.10347E+13
282.807	5.10961E+13
282.817	5.11251E+13
282.827	5.09566E+13
282.837	5.0481E+13
282.847	4.98904E+13
282.857	4.95991E+13
282.867	4.9873E+13
282.877	5.0562E+13
282.887	5.12377E+13
282.897	5.15413E+13
282.907	5.13581E+13
282.917	5.07785E+13
282.927	5.00367E+13
282.937	4.94652E+13
282.947	4.93539E+13
282.957	4.97408E+13
282.967	5.03669E+13
282.977	5.09067E+13
282.987	5.1217E+13
282.997	5.13058E+13
283.007	5.11339E+13
283.017	5.06108E+13
283.027	4.98324E+13
283.037	4.91814E+13
283.047	4.90478E+13
283.057	4.94721E+13
283.067	5.01436E+13
283.077	5.07319E+13
283.087	5.11269E+13
283.097	5.13335E+13
283.107	5.12777E+13
283.117	5.08675E+13
283.127	5.02076E+13
283.137	4.96275E+13
283.147	4.94524E+13
283.157	4.9777E+13
283.167	5.04595E+13
283.177	5.12326E+13
283.187	5.17637E+13
283.197	5.17488E+13
283.207	5.11321E+13
283.217	5.02379E+13
283.227	4.95943E+13
283.237	4.95614E+13
283.247	5.009E+13
283.257	5.08436E+13
283.267	5.15375E+13
283.277	5.20717E+13
283.287	5.23531E+13
283.297	5.22171E+13
283.307	5.16158E+13
283.317	5.07883E+13
283.327	5.01787E+13
283.337	5.01579E+13
283.347	5.07849E+13
283.357	5.18191E+13
283.367	5.28604E+13
283.377	5.34577E+13
283.387	5.33321E+13
283.397	5.26456E+13
283.407	5.1885E+13
283.417	5.14367E+13
283.427	5.13762E+13
283.437	5.15837E+13
283.447	5.19604E+13
283.457	5.25234E+13
283.467	5.32541E+13
283.477	5.39363E+13
283.487	5.42881E+13
